country,year,iso_code,energy_per_capita,fossil_share_energy,coal_share_energy,gas_share_energy,oil_share_energy,renewables_share_energy,low_carbon_share_energy,nuclear_share_energy,biofuel_share_energy,hydro_share_energy,solar_share_energy,wind_share_energy,log_gdp_per_capita,log_population,log_ghg_per_capita
China,2014,CHN,25021.809,89.328,66.074,5.458,17.797,9.69,10.672,0.982,0.107,7.812,0.173,1.178,8.947916900263515,21.051095059382085,2.8961840256008143e-06
China,2015,CHN,25166.629,88.48,63.967,5.577,18.936,10.278,11.52,1.243,0.078,8.083,0.286,1.346,8.997275441038306,21.056972906156457,2.7808751095514415e-06
China,2016,CHN,25125.633,87.357,61.893,5.98,19.484,11.113,12.643,1.529,0.079,8.274,0.477,1.728,9.007030788517792,21.06262859341569,2.8465916202156136e-06
China,2017,CHN,25949.135,86.629,60.249,6.632,19.748,11.666,13.371,1.705,0.071,8.007,0.81,2.093,9.091338479415827,21.06852414489685,3.0122416206754126e-06
China,2018,CHN,27068.061,85.85,58.647,7.45,19.754,12.224,14.15,1.925,0.088,7.825,1.155,2.388,9.20745361159533,21.073224514879087,3.2162818911018304e-06
China,2019,CHN,28231.928,85.048,57.512,7.737,19.8,12.786,14.952,2.166,0.09,7.903,1.391,2.517,9.233009674916977,21.07639872450342,3.2660176425091413e-06
China,2020,CHN,29095.936,84.407,56.879,8.181,19.346,13.396,15.593,2.198,0.067,7.932,1.567,2.8,9.260713806822912,21.078213518726354,3.306985644583434e-06
China,2021,CHN,30738.947,83.496,55.941,8.749,18.806,14.195,16.504,2.309,0.066,7.367,1.853,3.716,9.454168686542596,21.078445721340376,3.5837895658644336e-06
China,2022,CHN,31235.709,82.455,55.309,8.561,18.585,15.218,17.545,2.327,0.066,7.23,2.38,4.248,9.461352068189127,21.077563614663053,3.6427204513935197e-06
China,2023,CHN,33089.07,82.22,54.028,8.686,19.506,15.505,17.78,2.275,0.068,6.416,3.057,4.636,9.46063747704854,21.075741391077436,3.879451680022407e-06
China,2024,CHN,34514.457,80.259,52.807,8.961,18.491,17.472,19.741,2.268,0.077,6.814,4.221,5.016,9.488515448218667,21.073444587940102,3.9710029627634665e-06
Colombia,1965,COL,5375.825,89.855,24.138,9.224,56.493,10.145,10.145,0.0,0.0,10.145,0.0,0.0,5.762257025132484,16.71522756820097,2.0721474120654933e-07
Colombia,1966,COL,5877.631,89.987,21.445,8.548,59.993,10.013,10.013,0.0,0.0,10.013,0.0,0.0,5.674196028232711,16.74417546220447,2.0721474120654933e-07
Colombia,1967,COL,6023.271,89.405,22.335,10.037,57.032,10.595,10.595,0.0,0.0,10.595,0.0,0.0,5.716479127443433,16.772271727210104,2.0721474120654933e-07
Colombia,1968,COL,6085.235,88.622,19.606,9.858,59.158,11.378,11.378,0.0,0.0,11.378,0.0,0.0,5.7121713064338575,16.799511740552553,2.0721474120654933e-07
Colombia,1969,COL,6001.538,87.496,20.688,10.64,56.168,12.504,12.504,0.0,0.0,12.504,0.0,0.0,5.764782281379204,16.825731906079287,2.0721474120654933e-07
Colombia,1970,COL,6411.422,87.296,19.71,9.44,58.146,12.704,12.704,0.0,0.0,12.704,0.0,0.0,5.848977841931452,16.851028337069366,2.0721474120654933e-07
Colombia,1971,COL,6192.246,86.365,15.502,9.938,60.925,13.635,13.635,0.0,0.0,13.635,0.0,0.0,5.907609749650319,16.875111784795298,2.0721474120654933e-07
Colombia,1972,COL,6975.103,86.904,13.966,10.526,62.412,13.096,13.096,0.0,0.0,13.096,0.0,0.0,5.987489089047546,16.89831540246884,2.0721474120654933e-07
Colombia,1973,COL,6593.248,85.248,14.722,11.289,59.238,14.752,14.752,0.0,0.0,14.752,0.0,0.0,6.137867738612773,16.921232824589833,2.0721474120654933e-07
Colombia,1974,COL,7211.37,85.025,15.917,10.501,58.607,14.975,14.975,0.0,0.0,14.975,0.0,0.0,6.296650288594453,16.943736335722893,2.0721474120654933e-07
Colombia,1975,COL,6666.846,82.048,17.146,10.49,54.411,17.952,17.952,0.0,0.0,17.569,0.0,0.0,6.33167815758993,16.965876294786842,2.0721474120654933e-07
Colombia,1976,COL,6800.756,81.898,16.087,10.725,55.085,18.102,18.102,0.0,0.0,17.709,0.0,0.0,6.467713024333332,16.987662129199563,2.0721474120654933e-07
Colombia,1977,COL,6872.895,82.124,15.959,11.616,54.55,17.876,17.876,0.0,0.0,17.514,0.0,0.0,6.683616686830994,17.00982537558174,2.0721474120654933e-07
Colombia,1978,COL,7061.513,80.36,15.366,13.707,51.287,19.64,19.64,0.0,0.0,19.27,0.0,0.0,6.838827768936641,17.03239616365951,2.0721474120654933e-07
Colombia,1979,COL,7184.965,79.271,14.907,14.216,50.149,20.729,20.729,0.0,0.0,20.356,0.0,0.0,6.999453294791709,17.054799451222554,2.0721474120654933e-07
Colombia,1980,COL,7306.587,78.292,15.036,15.081,48.175,21.708,21.708,0.0,0.0,21.331,0.0,0.0,7.155008730560548,17.07761631753642,2.0721474120654933e-07
Colombia,1981,COL,7241.588,78.893,15.099,16.049,47.744,21.107,21.107,0.0,0.0,20.76,0.0,0.0,7.2175799812935235,17.100668869877097,2.0721474120654933e-07
Colombia,1982,COL,7280.57,78.068,15.288,16.828,45.953,21.932,21.932,0.0,0.0,21.564,0.0,0.0,7.262910377821808,17.123798622111035,2.0721474120654933e-07
Colombia,1983,COL,7489.591,79.012,15.99,17.675,45.348,20.988,20.988,0.0,0.0,20.635,0.0,0.0,7.233307130363832,17.147291049684927,2.0721474120654933e-07
Colombia,1984,COL,7414.77,76.87,16.453,17.347,43.07,23.13,23.13,0.0,0.0,22.749,0.0,0.0,7.197832253598442,17.170407249144365,2.0721474120654933e-07
Colombia,1985,COL,7497.955,75.913,16.432,16.857,42.625,24.087,24.087,0.0,0.0,23.701,0.0,0.0,7.0844113990955275,17.192019574527038,2.0721474120654933e-07
Colombia,1986,COL,7696.472,73.426,15.509,16.394,41.523,26.574,26.574,0.0,0.0,26.206,0.0,0.0,7.065155663622657,17.212668492032282,2.0721474120654933e-07
Colombia,1987,COL,8238.548,73.526,17.846,15.232,40.448,26.474,26.474,0.0,0.0,26.135,0.0,0.0,7.084720988193873,17.233218225003384,2.0721474120654933e-07
Colombia,1988,COL,8065.801,72.042,14.259,15.315,42.468,27.958,27.958,0.0,0.0,27.61,0.0,0.0,7.139358269011643,17.253698025754396,2.0721474120654933e-07
Colombia,1989,COL,8323.369,71.02,15.694,13.887,41.439,28.98,28.98,0.0,0.0,28.65,0.0,0.0,7.127155016706779,17.27422902102788,2.0721474120654933e-07
Colombia,1990,COL,7783.015,68.799,7.507,15.117,46.175,31.201,31.201,0.0,0.0,30.855,0.0,0.0,7.2969878536743655,17.29490343456023,2.0721474120654933e-07
Colombia,1991,COL,7830.271,69.369,9.194,15.179,44.997,30.631,30.631,0.0,0.0,30.3,0.0,0.0,7.304342252076908,17.31499332547627,2.0721474120654933e-07
Colombia,1992,COL,7953.25,76.198,14.778,14.354,47.066,23.802,23.802,0.0,0.0,23.4,0.0,0.0,7.456681695421721,17.334802837759767,2.0721474120654933e-07
Colombia,1993,COL,8483.571,72.631,14.271,13.726,44.634,27.369,27.369,0.0,0.0,26.946,0.0,0.0,7.565414946127046,17.35477081621805,2.0721474120654933e-07
Colombia,1994,COL,9006.93,70.884,15.102,12.555,43.228,29.116,29.116,0.0,0.0,28.669,0.0,0.0,7.7523015751944895,17.374490985844577,2.0721474120654933e-07
Colombia,1995,COL,9041.425,71.584,13.202,13.043,45.339,28.416,28.416,0.0,0.0,27.947,0.0,0.0,7.857352596870951,17.393587577112054,2.0721474120654933e-07
Colombia,1996,COL,9231.324,69.849,9.854,13.658,46.338,30.151,30.151,0.0,0.0,29.682,0.0,0.0,7.888201258237418,17.411800049126995,2.0721474120654933e-07
Colombia,1997,COL,9217.662,73.568,11.453,16.862,45.253,26.432,26.432,0.0,0.0,25.983,0.0,0.0,7.963559144341681,17.429696287635878,2.0721474120654933e-07
Colombia,1998,COL,9169.139,74.435,10.75,19.323,44.363,25.565,25.565,0.0,0.0,25.077,0.0,0.0,7.865523781882661,17.44761112032829,2.0721474120654933e-07
Colombia,1999,COL,8396.205,70.0,9.24,17.963,42.797,30.0,30.0,0.0,0.0,29.549,0.0,0.0,7.715226987668125,17.464994551657515,2.0721474120654933e-07
Colombia,2000,COL,8037.486,71.761,10.186,18.585,42.99,28.239,28.239,0.0,0.0,27.735,0.002,0.0,7.8462031602965,17.48137416792559,2.0721474120654933e-07
Colombia,2001,COL,7979.627,71.428,9.945,19.079,42.403,28.572,28.572,0.0,0.0,28.072,0.002,0.0,7.813589184746962,17.49709370867635,2.1481160916170652e-07
Colombia,2002,COL,7859.615,69.561,8.192,19.3,42.07,30.439,30.439,0.0,0.0,29.941,0.004,0.0,7.795618794783821,17.512473080880195,2.0334963419545968e-07
Colombia,2003,COL,7886.763,68.36,8.918,18.168,41.273,31.64,31.64,0.0,0.0,31.146,0.006,0.0,7.746276912633639,17.527554115630185,1.9419903316863303e-07
Colombia,2004,COL,8172.966,68.311,7.419,18.428,42.464,31.689,31.689,0.0,0.0,31.202,0.006,0.042,7.9443412534198306,17.542242842991623,1.7620238653875473e-07
Colombia,2005,COL,7935.201,67.217,4.754,19.69,42.773,32.783,32.783,0.0,0.05,32.205,0.008,0.041,8.148176725652462,17.556245212317094,1.8965588781002812e-07
Colombia,2006,COL,9041.402,69.064,11.708,17.866,39.49,30.936,30.936,0.0,0.41,30.053,0.0,0.044,8.240347952113956,17.56949922190451,1.98636592906604e-07
Colombia,2007,COL,9072.933,68.54,10.144,18.612,39.785,31.46,31.46,0.0,0.435,30.579,0.0,0.034,8.470296812718487,17.582168496794058,1.9659847060845702e-07
Colombia,2008,COL,9334.818,68.733,12.894,18.164,37.675,31.267,31.267,0.0,0.424,30.41,0.0,0.036,8.620262986543027,17.594202127917992,1.7436511974239044e-07
Colombia,2009,COL,9120.592,71.229,11.97,21.115,38.144,28.771,28.771,0.0,0.933,27.009,0.0,0.038,8.566360096365155,17.60585161936136,2.712806084294061e-07
Colombia,2010,COL,9482.512,72.596,13.389,20.943,38.264,27.404,27.404,0.0,1.255,25.294,0.0,0.024,8.763944154530089,17.617211403554883,3.086386329090204e-07
Colombia,2011,COL,9805.588,68.629,10.393,19.549,38.687,31.371,31.371,0.0,1.553,28.804,0.0,0.025,8.909505904708634,17.627924498608706,2.063652195530504e-07
Colombia,2012,COL,10323.202,70.977,11.759,20.401,38.817,29.023,29.023,0.0,1.568,26.43,0.0,0.03,9.000804586955775,17.637953807302765,2.4696072260731183e-07
Colombia,2013,COL,10509.718,73.733,12.291,21.942,39.5,26.267,26.267,0.0,1.593,23.762,0.0,0.031,9.021611673270755,17.64744082280059,3.759354128270075e-07
Colombia,2014,COL,10964.926,74.692,12.357,22.628,39.707,25.308,25.308,0.0,1.569,22.629,0.0,0.036,9.010451560875032,17.656367797164354,3.582060140344201e-07
Colombia,2015,COL,10738.832,74.455,11.624,22.556,40.275,25.545,25.545,0.0,1.606,22.758,0.0,0.035,8.740260103766998,17.665017422531232,4.5710120386941786e-07
Colombia,2016,COL,11569.522,75.637,11.746,22.308,41.583,24.363,24.363,0.0,1.457,21.73,0.0,0.024,8.692968037127018,17.674922959628475,4.1675908757054033e-07
Colombia,2017,COL,11535.705,71.213,8.872,21.674,40.667,28.787,28.787,0.0,1.387,26.256,0.002,0.001,8.776559075565798,17.68943751676458,2.709270948501431e-07
Colombia,2018,COL,11652.979,72.092,8.087,22.644,41.36,27.908,27.908,0.0,1.638,25.068,0.005,0.019,8.827317846623071,17.707828976890085,2.990346423541304e-07
Colombia,2019,COL,11495.889,73.246,9.497,22.787,40.962,26.754,26.754,0.0,1.703,23.856,0.058,0.028,8.775480282080066,17.725690526042,3.8030019739049406e-07
Colombia,2020,COL,10227.399,72.889,9.313,25.74,37.836,27.111,27.111,0.0,1.625,24.137,0.092,0.005,8.58311062349887,17.740053777384198,4.165518174562779e-07
Colombia,2021,COL,11053.641,70.334,6.777,22.696,40.862,29.666,29.666,0.0,1.666,26.783,0.143,0.027,8.73610830939045,17.751018051372103,3.2273108163068716e-07
Colombia,2022,COL,12123.163,71.616,8.005,20.386,43.225,28.384,28.384,0.0,1.57,25.606,0.2,0.03,8.807090595002158,17.76170099171977,3.2374719890722557e-07
Colombia,2023,COL,11760.22,72.602,8.967,21.561,42.075,27.398,27.398,0.0,1.815,24.103,0.483,0.082,8.853928683048638,17.772910384920774,4.648218880810749e-07
Colombia,2024,COL,11645.505,73.907,10.145,22.154,41.608,26.093,26.093,0.0,1.849,21.893,1.327,0.06,8.977173783113239,17.78365516770886,4.7290106257684515e-07
Croatia,1990,HRV,20852.008,89.097,9.392,25.493,54.212,10.903,10.903,0.0,0.0,10.868,0.0,0.0,8.57660893313759,15.391397477959279,7.836233908572905e-07
Croatia,1991,HRV,17365.305,81.426,6.386,28.546,46.494,18.574,18.574,0.0,0.0,18.537,0.0,0.0,8.265926056144506,15.389344712170105,7.836233908572905e-07
Croatia,1992,HRV,16838.197,84.827,5.828,30.724,48.275,15.173,15.173,0.0,0.0,15.15,0.0,0.0,7.7061557313444835,15.380409576759012,7.836233908572905e-07
Croatia,1993,HRV,17761.418,84.736,4.748,31.096,48.893,15.264,15.264,0.0,0.0,15.192,0.0,0.0,7.775540724826011,15.369370642068889,7.836233908572905e-07
Croatia,1994,HRV,18150.762,81.981,2.947,29.013,50.021,18.019,18.019,0.0,0.0,17.996,0.0,0.0,8.077972114120733,15.35783982264643,7.836233908572905e-07
Croatia,1995,HRV,19017.898,81.788,2.341,25.907,53.54,18.212,18.212,0.0,0.0,18.18,0.0,0.0,8.503260933174662,15.345756983666808,7.836233908572905e-07
Croatia,1996,HRV,20656.752,76.442,1.793,27.154,47.496,23.558,23.558,0.0,0.0,23.527,0.0,0.0,8.57445554480551,15.333324288947733,7.836233908572905e-07
Croatia,1997,HRV,20725.305,82.383,3.065,28.307,51.011,17.617,17.617,0.0,0.0,17.614,0.0,0.0,8.588198718025936,15.320604326948173,7.836233908572905e-07
Croatia,1998,HRV,22208.666,82.843,2.77,25.722,54.351,17.157,17.157,0.0,0.0,17.128,0.0,0.0,8.669872799788504,15.307430574589315,7.836233908572905e-07
Croatia,1999,HRV,23283.127,79.78,2.38,25.265,52.135,20.22,20.22,0.0,0.0,20.192,0.0,0.0,8.598294132199872,15.293876223024647,7.836233908572905e-07
Croatia,2000,HRV,22318.207,81.206,5.263,26.936,49.007,18.794,18.794,0.0,0.0,18.79,0.0,0.0,8.540427902100346,15.28016706155258,7.836233908572905e-07
Croatia,2001,HRV,23602.701,80.215,5.575,26.856,47.785,19.785,19.785,0.0,0.0,19.785,0.0,0.0,8.587484948683244,15.274365551868398,9.090839435338085e-07
Croatia,2002,HRV,23601.604,84.06,6.755,27.41,49.896,15.94,15.94,0.0,0.0,15.94,0.0,0.0,8.734792840493137,15.275457251735686,1.091568334842922e-06
Croatia,2003,HRV,24687.391,85.886,7.171,26.007,52.707,14.114,14.114,0.0,0.0,14.114,0.0,0.0,9.010053042324248,15.275667879082002,1.2654880866517838e-06
Croatia,2004,HRV,25647.502,81.062,7.345,26.017,47.7,18.938,18.938,0.0,0.0,18.922,0.0,0.005,9.180681570499214,15.276451710334516,1.0139175414530181e-06
Croatia,2005,HRV,25333.199,82.431,7.359,25.435,49.637,17.569,17.569,0.0,0.0,17.504,0.0,0.025,9.252962498629229,15.277353388937001,1.0176398962982243e-06
Croatia,2006,HRV,25012.982,83.356,6.911,25.446,50.999,16.644,16.644,0.0,0.0,16.564,0.0,0.048,9.349229983589524,15.27778214309756,1.0380574956135358e-06
Croatia,2007,HRV,25129.098,88.255,7.444,29.008,51.803,11.745,11.745,0.0,0.029,11.61,0.0,0.086,9.527971707626198,15.277818289099608,1.2210635638113063e-06
Croatia,2008,HRV,24999.932,85.53,7.717,28.326,49.487,14.47,14.47,0.0,0.038,14.271,0.0,0.099,9.67225313805391,15.277513324147357,1.1333628677499934e-06
Croatia,2009,HRV,24704.562,81.241,5.6,26.56,49.081,18.759,18.759,0.0,0.087,18.478,0.0,0.135,9.57899079063951,15.276562608697208,9.34927857666484e-07
Croatia,2010,HRV,25171.242,77.284,7.443,28.699,41.142,22.716,22.716,0.0,0.0,22.279,0.0,0.34,9.526072651595065,15.274383454388248,9.230175498523742e-07
Croatia,2011,HRV,22063.324,85.287,8.735,31.947,44.605,14.713,14.713,0.0,0.043,13.932,0.0,0.557,9.5950590317344,15.269646494751013,9.834646870144691e-07
Croatia,2012,HRV,20566.092,83.926,8.45,32.357,43.119,16.074,16.074,0.0,0.379,14.372,0.007,0.977,9.511373794967785,15.264587681028244,8.734069708385887e-07
Croatia,2013,HRV,22646.156,74.441,8.307,28.074,38.06,25.559,25.559,0.0,0.387,23.327,0.031,1.4,9.554487122919939,15.26062886182717,8.415137773537747e-07
Croatia,2014,HRV,22753.914,72.751,7.968,24.882,39.901,27.249,27.249,0.0,0.363,24.278,0.095,1.968,9.555895801365711,15.255212975784781,7.204746661531637e-07
Croatia,2015,HRV,21755.934,78.349,7.842,26.952,43.555,21.651,21.651,0.0,0.313,18.01,0.161,2.244,9.408449763484338,15.246702278014368,7.385837636493379e-07
Croatia,2016,HRV,22901.76,77.206,8.106,27.028,42.071,22.794,22.794,0.0,0.013,18.433,0.176,2.729,9.451690698459918,15.23533374297214,8.388958058373587e-07
Croatia,2017,HRV,23236.057,80.654,4.87,30.951,44.833,19.346,19.346,0.0,0.007,14.163,0.21,3.213,9.530549107969664,15.221399926789672,7.378981929242538e-07
Croatia,2018,HRV,24388.777,74.064,4.394,27.575,42.095,25.936,25.936,0.0,0.326,19.815,0.193,3.436,9.637104298658038,15.2079909957962,6.758063915661846e-07
Croatia,2019,HRV,24035.668,76.73,5.178,29.571,41.981,23.27,23.27,0.0,0.769,15.24,0.217,3.838,9.643454563656638,15.198372284328814,7.701389707118373e-07
Croatia,2020,HRV,23110.982,74.967,4.657,32.561,37.749,25.033,25.033,0.0,0.846,15.501,0.261,4.711,9.592871984811916,15.19021273863329,7.587446266654335e-07
Croatia,2021,HRV,25050.484,71.317,4.987,29.168,37.162,28.683,28.683,0.0,1.098,18.125,0.379,5.243,9.774699201378434,15.182764546198262,8.10282001604204e-07
Croatia,2022,HRV,23846.328,74.947,5.14,26.97,42.837,25.053,25.053,0.0,0.268,14.585,0.406,5.711,9.810487050185383,15.178277558573813,8.830327804356394e-07
Croatia,2023,HRV,26982.857,70.414,3.891,24.204,42.319,29.586,29.586,0.0,0.007,19.268,0.975,6.107,9.997824739062033,15.175454270211,8.726956055439004e-07
Croatia,2024,HRV,26615.818,72.222,2.607,23.294,46.321,27.778,27.778,0.0,0.009,16.253,1.964,6.436,10.085605206406921,15.170127960131738,6.915632284622186e-07
Cyprus,1965,CYP,7576.911,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.612054505537725,13.33375818168399,2.342710941414081e-06
Cyprus,1966,CYP,8564.49,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.612054505537725,13.34285702081181,2.342710941414081e-06
Cyprus,1967,CYP,9197.622,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.612054505537725,13.352225111109846,2.342710941414081e-06
Cyprus,1968,CYP,10119.808,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.612054505537725,13.361564512871023,2.342710941414081e-06
Cyprus,1969,CYP,11837.745,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.612054505537725,13.371023396968571,2.342710941414081e-06
Cyprus,1970,CYP,12364.619,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.612054505537725,13.38071807583299,2.342710941414081e-06
Cyprus,1971,CYP,14600.019,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.612054505537725,13.390874862780423,2.342710941414081e-06
Cyprus,1972,CYP,16243.065,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.612054505537725,13.401543913992459,2.342710941414081e-06
Cyprus,1973,CYP,17298.727,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.612054505537725,13.40889178464023,2.342710941414081e-06
Cyprus,1974,CYP,15399.287,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.612054505537725,13.404860531367516,2.342710941414081e-06
Cyprus,1975,CYP,12937.096,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.612054505537725,13.399029496428831,2.342710941414081e-06
Cyprus,1976,CYP,13101.397,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7699097598399565,13.403014792604818,2.342710941414081e-06
Cyprus,1977,CYP,14687.118,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00550536315328,13.410615787182852,2.342710941414081e-06
Cyprus,1978,CYP,14942.794,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.269018921062099,13.41830673130573,2.342710941414081e-06
Cyprus,1979,CYP,15044.86,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.551266276261988,13.426160403681909,2.342710941414081e-06
Cyprus,1980,CYP,15048.673,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.056762784463116,13.434292597387994,2.342710941414081e-06
Cyprus,1981,CYP,14308.27,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.016788197147134,13.4427744643787,2.342710941414081e-06
Cyprus,1982,CYP,16962.797,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03959016754266,13.453757025512708,2.342710941414081e-06
Cyprus,1983,CYP,17577.891,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.024833616784749,13.469037681224403,2.342710941414081e-06
Cyprus,1984,CYP,17534.709,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.060972928672248,13.486017112830147,2.342710941414081e-06
Cyprus,1985,CYP,18551.354,100.0,7.973,0.0,92.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.109138612329884,13.5024901644973,2.342710941414081e-06
Cyprus,1986,CYP,19033.867,100.0,4.687,0.0,95.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33337348410895,13.51854284037349,2.342710941414081e-06
Cyprus,1987,CYP,22896.455,100.0,8.143,0.0,91.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49897661041051,13.534127273100507,2.342710941414081e-06
Cyprus,1988,CYP,23290.543,100.0,4.758,0.0,95.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.627928989467053,13.549188070056093,2.342710941414081e-06
Cyprus,1989,CYP,23556.211,100.0,4.128,0.0,95.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.677842805629748,13.563680711163775,2.342710941414081e-06
Cyprus,1990,CYP,24450.545,100.0,3.681,0.0,96.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.866945384914741,13.577644155417158,2.342710941414081e-06
Cyprus,1991,CYP,24423.686,100.0,2.682,0.0,97.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.885115747505164,13.590996067342065,2.342710941414081e-06
Cyprus,1992,CYP,28133.871,100.0,4.234,0.0,95.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.051512666451133,13.605152423756463,2.342710941414081e-06
Cyprus,1993,CYP,28680.707,100.0,3.436,0.0,96.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.984642256675157,13.624347631192677,2.342710941414081e-06
Cyprus,1994,CYP,28098.6,100.0,4.704,0.0,95.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08169679593735,13.646631445313817,2.342710941414081e-06
Cyprus,1995,CYP,29248.139,100.0,4.932,0.0,95.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.351473978468537,13.667756211246282,2.342710941414081e-06
Cyprus,1996,CYP,29088.518,100.0,4.542,0.0,95.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33918199945978,13.687948740489345,2.342710941414081e-06
Cyprus,1997,CYP,28803.01,100.0,3.419,0.0,96.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272268264313238,13.707405167470844,2.342710941414081e-06
Cyprus,1998,CYP,30012.592,100.0,0.593,0.0,99.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.324361980671721,13.726137120778342,2.342710941414081e-06
Cyprus,1999,CYP,31014.676,100.0,0.966,0.0,99.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.330307548837979,13.744223986529088,2.342710941414081e-06
Cyprus,2000,CYP,31933.83,100.0,1.384,0.0,98.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26282174886861,13.761708856995918,2.342710941414081e-06
Cyprus,2001,CYP,31750.184,100.0,2.014,0.0,97.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.286034825579069,13.778928520442417,2.4271865556447495e-06
Cyprus,2002,CYP,30758.098,100.0,1.695,0.0,98.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.362004646673743,13.796734383684903,2.537193718751369e-06
Cyprus,2003,CYP,32102.781,100.0,1.595,0.0,98.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.585682529751729,13.81506045668389,2.661196660303809e-06
Cyprus,2004,CYP,30681.496,99.993,1.639,0.0,98.355,0.007,0.007,0.0,0.0,0.0,0.003,0.003,9.74204075603442,13.833178555617682,2.7116635664967314e-06
